identifier,authoritativeMN,dateUploaded
knb-lter-ntl.137.8,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.136.8,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-hfr.87.15,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.88.14,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.110.14,urn:node:LTER,2006-03-15T00:00:00Z
knb-lter-ntl.140.10,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.141.15,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.143.10,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.142.8,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.144.10,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.177.16,urn:node:LTER,2006-11-28T00:00:00Z
knb-lter-mcm.4004.8,urn:node:LTER,2006-05-24T23:00:00Z
knb-lter-mcm.59.12,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-vcr.145.17,urn:node:LTER,2006-02-03T00:00:00Z
knb-lter-hfr.49.16,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.44.18,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.43.17,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.38.15,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.48.16,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.40.15,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.16.14,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.25.13,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.32.15,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-mcm.4001.7,urn:node:LTER,2006-05-22T23:00:00Z
knb-lter-hfr.20.13,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.23.13,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.24.13,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.7.19,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.8.18,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-bes.13.570,urn:node:LTER,2006-01-21T00:00:00Z
knb-lter-bes.11.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-hfr.17.17,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.10.15,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-bes.12.570,urn:node:LTER,2006-01-24T00:00:00Z
knb-lter-bes.110.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.113.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.108.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.109.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.112.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.10.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.102.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.103.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.101.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.100.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.104.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.105.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.22.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.20.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.21.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.71.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.72.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.73.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.69.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.74.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.70.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.15.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.14.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-hfr.1.19,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-bes.89.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.88.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.94.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.95.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.90.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.96.570,urn:node:LTER,2006-08-09T23:00:00Z
knb-lter-bes.97.570,urn:node:LTER,2006-08-09T23:00:00Z
knb-lter-bes.92.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-mcm.7013.10,urn:node:LTER,2006-03-30T00:00:00Z
knb-lter-bes.114.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.44.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.46.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.4.570,urn:node:LTER,2006-01-08T00:00:00Z
knb-lter-bes.18.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.17.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.61.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.62.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.58.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.59.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.60.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.24.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.23.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.25.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.28.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.63.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.64.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.68.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.6.570,urn:node:LTER,2006-01-12T00:00:00Z
knb-lter-bes.65.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.67.570,urn:node:LTER,2006-08-09T23:00:00Z
knb-lter-bes.41.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.43.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.42.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.40.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.7.570,urn:node:LTER,2006-01-12T00:00:00Z
knb-lter-bes.75.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.76.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.77.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.78.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.27.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.29.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.30.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.32.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.33.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.31.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.48.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.49.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.47.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.51.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.50.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.93.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.91.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.9.570,urn:node:LTER,2006-01-12T00:00:00Z
knb-lter-bes.99.570,urn:node:LTER,2006-12-20T00:00:00Z
knb-lter-bes.19.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.16.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.45.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.26.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.38.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.52.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-sev.12.84023,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-bes.35.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.36.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.34.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.37.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.39.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.3.570,urn:node:LTER,2006-01-12T00:00:00Z
knb-lter-bes.54.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.55.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.57.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.56.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.53.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.5.570,urn:node:LTER,2006-01-12T00:00:00Z
knb-lter-bes.86.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.8.570,urn:node:LTER,2006-01-12T00:00:00Z
knb-lter-bes.84.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.80.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.87.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.79.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.82.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.83.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.85.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-bes.81.570,urn:node:LTER,2006-07-28T23:00:00Z
knb-lter-arc.10004.6,urn:node:LTER,2006-10-17T23:00:00Z
knb-lter-hfr.18.21,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.101.16,urn:node:LTER,2006-03-15T00:00:00Z
knb-lter-mcm.4003.6,urn:node:LTER,2006-05-24T23:00:00Z
knb-lter-arc.1610.6,urn:node:LTER,2006-05-08T23:00:00Z
knb-lter-mcm.9022.7,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.3001.7,urn:node:LTER,2006-04-13T23:00:00Z
knb-lter-mcm.9029.8,urn:node:LTER,2006-02-25T00:00:00Z
knb-lter-mcm.9024.8,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9027.8,urn:node:LTER,2006-02-25T00:00:00Z
knb-lter-mcm.9023.8,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-and.4009.5,urn:node:LTER,2006-03-28T00:00:00Z
knb-lter-mcm.9016.9,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9015.9,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9013.8,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9014.6,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9012.6,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9018.7,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9017.8,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9020.6,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9019.6,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9011.8,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9010.7,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9009.9,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9008.6,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9001.8,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9002.9,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9003.7,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9004.7,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9005.7,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-mcm.9006.8,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-hfr.103.26,urn:node:LTER,2006-03-15T00:00:00Z
knb-lter-hfr.107.22,urn:node:LTER,2006-03-15T00:00:00Z
knb-lter-vcr.104.16,urn:node:LTER,2006-01-13T00:00:00Z
knb-lter-ntl.154.11,urn:node:LTER,2006-11-28T00:00:00Z
knb-lter-ntl.155.11,urn:node:LTER,2006-11-28T00:00:00Z
knb-lter-ntl.152.10,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.153.9,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-mcm.41.8,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-ntl.150.9,urn:node:LTER,2006-11-28T00:00:00Z
knb-lter-ntl.149.11,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.148.10,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.145.9,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.151.10,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.147.9,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-vcr.146.19,urn:node:LTER,2006-02-17T00:00:00Z
knb-lter-hfr.60.14,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.26.14,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.105.16,urn:node:LTER,2006-03-15T00:00:00Z
knb-lter-vcr.148.21,urn:node:LTER,2006-04-14T23:00:00Z
knb-lter-sev.8.137545,urn:node:LTER,2006-12-06T00:00:00Z
knb-lter-sev.88.32008,urn:node:LTER,2006-04-14T23:00:00Z
knb-lter-mcm.248.4,urn:node:LTER,2006-06-09T23:00:00Z
knb-lter-hfr.104.15,urn:node:LTER,2006-03-15T00:00:00Z
knb-lter-ntl.138.11,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.139.10,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.135.11,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.160.9,urn:node:LTER,2006-11-28T00:00:00Z
knb-lter-ntl.161.10,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.156.10,urn:node:LTER,2006-11-28T00:00:00Z
knb-lter-ntl.157.9,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-ntl.159.12,urn:node:LTER,2006-09-12T23:00:00Z
knb-lter-vcr.149.14,urn:node:LTER,2006-11-22T00:00:00Z
knb-lter-ntl.175.12,urn:node:LTER,2006-11-28T00:00:00Z
knb-lter-ntl.176.9,urn:node:LTER,2006-09-12T23:00:00Z
doi:10.6073/AA/knb-lter-mcm.88.6,urn:node:LTER,2006-09-05T23:00:00Z
knb-lter-hfr.31.19,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-and.4341.23,urn:node:LTER,2006-04-24T23:00:00Z
knb-lter-ntl.133.8,urn:node:LTER,2006-11-28T00:00:00Z
knb-lter-gce.281.35,urn:node:LTER,2006-12-18T00:00:00Z
knb-lter-hfr.2.18,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.0.14,urn:node:LTER,2006-03-12T00:00:00Z
knb-lter-gce.280.24,urn:node:LTER,2006-12-18T00:00:00Z
knb-lter-hfr.4.21,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.5.20,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.3.24,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-sbc.2001.15,urn:node:LTER,2006-01-23T00:00:00Z
knb-lter-sbc.2003.11,urn:node:LTER,2006-01-23T00:00:00Z
knb-lter-sbc.1006.8,urn:node:LTER,2006-03-25T00:00:00Z
knb-lter-mcm.7007.10,urn:node:LTER,2006-03-30T00:00:00Z
knb-lter-arc.1606.8,urn:node:LTER,2006-02-19T00:00:00Z
knb-lter-arc.1602.8,urn:node:LTER,2006-02-19T00:00:00Z
knb-lter-arc.1603.9,urn:node:LTER,2006-02-19T00:00:00Z
knb-lter-arc.1604.7,urn:node:LTER,2006-02-19T00:00:00Z
knb-lter-arc.1607.9,urn:node:LTER,2006-02-19T00:00:00Z
knb-lter-arc.10006.7,urn:node:LTER,2006-11-15T00:00:00Z
knb-lter-arc.10005.7,urn:node:LTER,2006-11-15T00:00:00Z
knb-lter-arc.10008.8,urn:node:LTER,2006-11-15T00:00:00Z
knb-lter-mcm.9007.9,urn:node:LTER,2006-02-23T00:00:00Z
knb-lter-gce.279.19,urn:node:LTER,2006-09-01T23:00:00Z
knb-lter-arc.1605.7,urn:node:LTER,2006-02-26T00:00:00Z
knb-lter-mcm.4009.4,urn:node:LTER,2006-09-09T23:00:00Z
knb-lter-mcm.7003.11,urn:node:LTER,2006-03-30T00:00:00Z
knb-lter-mcm.7006.15,urn:node:LTER,2006-03-30T00:00:00Z
knb-lter-mcm.4006.5,urn:node:LTER,2006-09-08T23:00:00Z
knb-lter-mcm.7004.8,urn:node:LTER,2006-03-30T00:00:00Z
knb-lter-hfr.41.17,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.36.17,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.46.16,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.52.15,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.55.13,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.69.24,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.59.15,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.57.13,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.106.21,urn:node:LTER,2006-03-15T00:00:00Z
knb-lter-hfr.91.17,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.3.22,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.22.15,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.21.17,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.47.15,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.6.19,urn:node:LTER,2006-03-13T00:00:00Z
knb-lter-hfr.56.13,urn:node:LTER,2006-03-14T00:00:00Z
knb-lter-hfr.71.17,urn:node:LTER,2006-03-14T00:00:00Z
